IslandID,Island,Archipelago,#sp,Extant,Extirpated,Country/ Territory ,Area (sq. km),Income Group (GDP per Cap.),Human Presence,Habitation,Invasive Vertebrate Presence,Latitudinal Zone,Biogeographic Realm,Biome,Marine Realm,Marine Province,Marine Ecoregion
7060,Nosy Be,Madagascar Islands,5,5,,MG,263.204,Low income,Yes,> 10000,Present,Tropical,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Western and Northern Madagascar
8480,Moheli,Comoro Islands,3,3,,KM,205.437,Low income,Yes,> 10000,Present,Tropical,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Western and Northern Madagascar
10450,Mahe,Seychelles,13,13,,SC,155.881,High income,Yes,> 10000,Present,Tropical,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Seychelles
12040,Car Nicobar,Nicobar Islands,1,1,,IN,126.437,Lower middle income,Yes,> 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman and Nicobar Islands
1530,Muna,Lesser Sunda Islands,1,1,,ID,2836.528,Lower middle income,Yes,> 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
4180,Guimaras,Visayas,3,1,2,PH,580.953,Lower middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Eastern Philippines
5150,Sebatik,Borneo Islands,1,1,,MY,436.553,Upper middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Palawan/North Borneo
5390,Batam,Riau Archipelago,1,1,,ID,412.252,Lower middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Sunda Shelf,Malacca Strait
11800,Boano,Malaku Islands,1,1,,ID,124.454,Lower middle income,Yes,> 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
18880,Lembeh,Sulawesi Islands,1,1,,ID,54.852,Lower middle income,Yes,> 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
36720,Weno (Moen),Caroline Islands (Chuuk Islands),1,1,,FM,19.238,Lower middle income,Yes,> 10000,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
53270,Bongao,Sulu Archipelago,2,2,,PH,10.778,Lower middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Mangroves,Central Indo-Pacific,Western Coral Triangle,Palawan/North Borneo
113860,Cheung Chau,Hong Kong Islands,1,1,,CN,2.537,Upper middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,South China Sea,Southern China
100000078,Batudaka,Togian Islands,1,1,,ID,253.339,Lower middle income,Yes,> 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
2040,Simeulue,Simeulue Islands,2,2,,ID,1734.861,Lower middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Western Sumatra
3490,Little Andaman,Andaman Islands,1,1,,IN,691.668,Lower middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman and Nicobar Islands
6970,Penang,Malaysian Islands,2,2,,MY,297.901,Upper middle income,Yes,> 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman Sea Coral Coast
22110,Agrihan (Agrigan),Mariana Islands,2,2,,MP,44.102,High income,Yes,1 - 10,Present,Tropical,Oceania,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,Mariana Islands
50500,Alamagan,Mariana Islands,4,4,,MP,12.800,High income,Yes,1 - 10,Present,Tropical,Oceania,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,Mariana Islands
546350,Oroluk,Caroline Islands (Pohnpei),2,2,,FM,0.178,Lower middle income,Yes,1 - 10,Present,Tropical,None,None,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
29780,Clarión,Revillagigedo Archipelago,2,1,1,MX,18.163,Upper middle income,Yes,1 - 10,Present,Tropical,Neotropic,Tropical and Subtropical Dry Broadleaf Forests,Tropical Eastern Pacific,Tropical East Pacific,Revillagigedos
72160,Plata,Manabi Region,1,1,,EC,6.508,Upper middle income,Yes,1 - 10,Present,Tropical,Neotropic,Tropical and Subtropical Dry Broadleaf Forests,Tropical Eastern Pacific,Tropical East Pacific,Guayaquil
64420,Nosy Valiha,Madagascar Islands,1,1,,MG,8.111,Low income,Yes,1 - 10,Present,Tropical,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Western and Northern Madagascar
107240,Curieuse,Seychelles,1,1,,SC,2.907,High income,Yes,1 - 10,Present,Tropical,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Seychelles
231720,Aride,Seychelles,3,2,1,SC,0.642,High income,Yes,1 - 10,Present,Tropical,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Seychelles
440700,Ile aux Aigrettes,Mauritius Islands,4,4,,MU,0.262,Upper middle income,Yes,1 - 10,Present,Tropical,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Mascarene Islands
100000075,Nosy Vorona,Madagascar Islands,1,1,,MG,0.005,Low income,Yes,1 - 10,Present,Tropical,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Western and Northern Madagascar
157200,Minami Torishima (Marcus ),,1,1,,JP,1.518,High income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,Ogasawara Islands
320370,Fanahn,Caroline Islands (Chuuk Islands),1,1,,FM,0.422,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
387190,Salat,Caroline Islands (Chuuk Islands),1,1,,FM,0.249,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
500080,Otcha,Caroline Islands (Chuuk Islands;Uman Islands),1,1,,FM,0.221,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
657920,Piafa,Caroline Islands (Chuuk Islands),1,1,,FM,0.183,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
913710,Upwuht,Caroline Islands (Chuuk Islands;Uman Islands),1,1,,FM,0.091,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
1129510,Fananoon,Caroline Islands (Chuuk Islands;Uman Islands),1,1,,FM,0.030,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
1136710,Bigen Kelang,Caroline Islands (Pohnpei),1,1,,FM,0.056,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
100000228,Pien,Caroline Islands (Chuuk Islands; Lukunor),1,1,,FM,0.007,Lower middle income,Yes,1 - 10,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
39680,Trinket,Nicobar Islands,1,1,,IN,16.072,Lower middle income,Yes,1 - 10,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman and Nicobar Islands
1700,Groote Eylandt,Groote Eylandt (Northern Territory),2,2,,AU,2284.964,High income,Yes,1001 - 10000,Present,Tropical,Australasia,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Central Indo-Pacific,Sahul Shelf,Arnhem Coast to Gulf of Carpenteria
3250,Woodlark,Papua New Guinea,1,1,,PG,882.691,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Eastern Coral Triangle,Solomon Sea
3410,Karakelong,Sulawesi Islands (Talaud Islands),4,4,,ID,806.328,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Eastern Philippines
4470,Vangunu,Solomon Islands,1,1,,SB,531.918,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Eastern Coral Triangle,Solomon Archipelago
4540,Nendo,Solomon Islands (Temotu Province),3,3,,SB,540.017,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Vanuatu
4810,Taveuni,Fiji (Taveuni Group),5,5,,FJ,145.613,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
5560,Rendova,Solomon Islands,1,1,,SB,403.551,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Eastern Coral Triangle,Solomon Archipelago
5600,Enggano,Sumatra Islands,1,1,,ID,397.496,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Java Transitional,Southern Java
5870,Babeldaob,Palau,3,3,,PW,359.088,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,West Caroline Islands
6200,Numfoor,Papua (Geelvink Islands),1,1,,ID,370.642,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Papua
6380,Komodo,Lesser Sunda Islands,1,1,,ID,320.616,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda
10350,Tanahjampea,Lesser Sunda Islands,2,2,,ID,157.605,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
10900,Gebe,Maluku Islands,1,1,,ID,137.088,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Halmahera
11020,Ile des Pins,New Caledonia Islands,2,1,1,NC,141.844,High income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,New Caledonia
11220,Gau,Fiji (Lomaiviti Group),4,4,,FJ,123.398,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
11270,Christmas,,5,5,,CX,136.136,High income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Java Transitional,Cocos-Keeling/Christmas Island
11370,Ouvea,New Caledonia Islands,1,1,,NC,130.747,High income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,New Caledonia
13080,Kosrae,Caroline Islands (Kosrae Islands),1,1,,FM,109.235,Lower middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
13480,Ovalau,Fiji (Lomaiviti Group),5,5,,FJ,103.909,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
13590,Koro,Fiji (Lomaiviti Group),3,3,,FJ,103.151,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
13710,Tinian,Mariana Islands,6,3,3,MP,102.370,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,Mariana Islands
15240,Eua,Tonga,2,1,1,TO,88.609,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Tonga Islands
15460,Rota,Mariana Islands,9,5,4,MP,86.337,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,Mariana Islands
17360,Utupua,Solomon Islands (Santa Cruz Islands),1,1,,SB,84.732,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Vanuatu
18710,Moala,Fiji (Lau Group)(Yasayasamoala Group)),2,2,,FJ,66.253,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
19970,Lakeba,Fiji (Lau Group),3,3,,FJ,55.283,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
20350,Vanua Balavu,Fiji (Lau Group),2,2,,FJ,49.965,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
22590,Sanga Sanga,Bongao Group,1,1,,PH,45.282,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Mangroves,Central Indo-Pacific,Western Coral Triangle,Palawan/North Borneo
24550,Norfolk,Norfolk Islands,2,2,,NF,36.531,High income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Lord Howe and Norfolk Islands,Lord Howe and Norfolk Islands
26800,Ghizo,Solomon Islands,1,1,,SB,37.198,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Eastern Coral Triangle,Solomon Archipelago
27850,Ramos,Palawan Group,1,1,,PH,31.530,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Palawan/North Borneo
28620,Minamidaito,Daito Islands,1,1,,JP,30.558,High income,Yes,1001 - 10000,Present,Tropical,None,None,Central Indo-Pacific,South Kuroshio,South Kuroshio
31860,Nairai,Fiji (Lomaiviti Group),1,1,,FJ,24.529,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
32730,Chichijima,Bonin Islands (Chichijima Group),1,1,,JP,23.782,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,Ogasawara Islands
33560,Iejima,Ryukyu Islands (Okinawa group),2,2,,JP,22.763,High income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,South Kuroshio,South Kuroshio
40220,Pan de Azucar,Visayas,1,1,,PH,16.685,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Eastern Philippines
40700,Ketam,Malaysian Islands,1,1,,MY,23.734,Upper middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Sunda Shelf,Malacca Strait
41930,Manuk Manka,Sulu Archipelago,1,1,,PH,16.085,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Mangroves,Central Indo-Pacific,Western Coral Triangle,Palawan/North Borneo
43050,Taam,Kai Islands,1,1,,ID,13.597,Lower middle income,Yes,1001 - 10000,Present,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
54820,Matacawa Levu,Fiji (Yasawa Group),1,1,,FJ,10.146,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
72820,South Gigante,Visayas,1,1,,PH,5.540,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Eastern Philippines
128290,Papahag,Sulu Archipelago,3,3,,PH,2.379,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Mangroves,Central Indo-Pacific,Western Coral Triangle,Palawan/North Borneo
3700,Moloka'i,Hawaiian Islands,3,2,1,US,672.165,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Dry Broadleaf Forests,Eastern Indo-Pacific,Hawaii,Hawaii
4820,Kiritimati (Christmas),Line Islands (Kiritimati),5,4,1,KI,388.390,Lower middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Central Polynesia,Line Islands
6070,Nuku Hiva,Marquesas,2,1,1,PF,338.594,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Marquesas,Marquesas
10040,Easter (Rapa Nui),Austral Islands (Easter Group),2,2,,CL,164.052,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Easter Island,Easter Island
12800,Ua Pou,Marquesas (Ua Pou group),3,1,2,PF,104.772,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Marquesas,Marquesas
18560,Futuna,Wallis and Futuna Islands,1,1,,WF,45.685,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Central Polynesia,Samoa Islands
22220,Rotuma,Fiji Islands,1,1,,FJ,44.998,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,"Marshall, Gilbert and Ellis Islands",Gilbert/Ellis Islands
34070,Tabuaeran/Fanning,Line Islands,2,1,1,KI,17.390,Lower middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Central Polynesia,Line Islands
50390,Washington (Teraina),Line Islands,3,3,,KI,14.477,Lower middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Central Polynesia,Line Islands
71120,Rangiroa,Tuamotus,2,1,1,PF,21.451,High income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,Southeast Polynesia,Tuamotus
85580,Funafuti,Tuvalu,1,1,,TV,1.880,Upper middle income,Yes,1001 - 10000,Present,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Eastern Indo-Pacific,"Marshall, Gilbert and Ellis Islands",Gilbert/Ellis Islands
1120,Isabela,Galapagos Islands,5,5,,EC,4700.296,Upper middle income,Yes,1001 - 10000,Present,Tropical,Neotropic,Deserts and Xeric Shrublands,Tropical Eastern Pacific,Galapagos,Eastern Galapagos Islands
3370,Puna,Ecuador,1,1,,EC,817.981,Upper middle income,Yes,1001 - 10000,Present,Tropical,Neotropic,Tropical and Subtropical Dry Broadleaf Forests,Tropical Eastern Pacific,Tropical East Pacific,Guayaquil
4310,San Cristobal,Galapagos Islands,3,3,,EC,557.463,Upper middle income,Yes,1001 - 10000,Present,Tropical,Neotropic,Deserts and Xeric Shrublands,Tropical Eastern Pacific,Galapagos,Eastern Galapagos Islands
2960,Great Nicobar,Nicobar Islands,6,6,,IN,905.124,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman and Nicobar Islands
3200,South Pagai (Pagai Selatan),Mentawai Islands,9,9,,ID,855.425,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Western Sumatra
4000,North Pagai (Pagai Utara),Mentawai Islands,12,12,,ID,605.594,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Western Sumatra
7870,Baratang,Andaman Islands,1,1,,IN,260.149,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman and Nicobar Islands
21420,Nancowry,Nicobar Islands,1,1,,IN,46.119,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman and Nicobar Islands
24420,Praslin,Seychelles,7,5,2,SC,38.394,High income,Yes,1001 - 10000,Present,Tropical,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Seychelles
31880,Nosy Ambariovato,Madagascar Islands,2,2,,MG,24.495,Low income,Yes,1001 - 10000,Present,Tropical,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Western and Northern Madagascar
41950,Neill,Andaman Islands,1,1,,IN,16.654,Lower middle income,Yes,1001 - 10000,Present,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Andaman,Andaman and Nicobar Islands
53540,La Digue,Seychelles,5,4,1,SC,10.075,High income,Yes,1001 - 10000,Present,Tropical,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,Western Indo-Pacific,Western Indian Ocean,Seychelles
4930,Kasiruta,Malaku Islands,1,1,,ID,439.565,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Halmahera
8470,Rinca,Lesser Sunda Islands,2,2,,ID,202.250,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Dry Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda
8930,Nusa Penida,Penida Islands,2,2,,ID,195.956,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda
26850,Yasawas,Fiji (Yasawa Group),1,1,,FJ,32.515,Upper middle income,Yes,1001 - 10000,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Southwestern Pacific,Fiji Islands
27010,Tol,Caroline Islands (Chuuk Islands),3,3,,FM,23.476,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
32040,Masakambing,Masalembo Islands,1,1,,ID,23.600,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Sulawesi Sea/Makassar Strait
40080,Talise,Sulawesi Islands,1,1,,ID,16.683,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
44230,Teun,Banda Islands,1,1,,ID,13.878,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
44280,Lamma,Hong Kong Islands,2,2,,CN,14.181,Upper middle income,Yes,1001 - 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,South China Sea,Southern China
47170,Saubi,Kangean Islands,1,1,,ID,8.903,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Lesser Sunda
48860,Fefan,Caroline Islands (Chuuk Islands),1,1,,FM,12.132,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
55680,Manado Tua,Sulawesi Islands,1,1,,ID,10.293,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
73950,Serua,Banda Islands,1,1,,ID,6.067,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
92840,Uman,Caroline Islands (Chuuk Islands),2,2,,FM,3.824,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Oceania,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Tropical Northwestern Pacific,East Caroline Islands
105670,Chek Lap Kok,Hong Kong Islands,1,1,,CN,12.732,Upper middle income,Yes,1001 - 10000,Unknown,Tropical,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,South China Sea,Southern China
108980,Kadidiri,Togian Islands,1,1,,ID,3.084,Lower middle income,Yes,1001 - 10000,Unknown,Tropical,Australasia,Tropical and Subtropical Moist Broadleaf Forests,Central Indo-Pacific,Western Coral Triangle,Banda Sea
