Island_GID_Code,Corrected_Island_Name,Region_Archipelago,ISO_Code_Correct,Corrected_Latitude,Corrected_Longitude,Corrected_Area_KM2,IC_Region,Human_Habitation,Human_Habitation_Category,Human_Habitation_Number,Human_Habitation_Type,Human_Habitation_Notes,Common_Name,Scientific_Name,Invasive_Status
41950,Neill,Andaman Islands,IN,11.828736,93.05125,16.7198,7,Yes,1001 - 10000,2868,Multiple,2001 estimate,Domestic Cat,Felis catus,Confirmed
41950,Neill,Andaman Islands,IN,11.828736,93.05125,16.7198,7,Yes,1001 - 10000,2868,Multiple,2001 estimate,Domestic Dog,Canis familiaris,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Asian Elephant,Elephas maximus,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Chital (Barking Deer),Axis axis,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Common Myna,Acridotheres tristis,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Domestic Cat,Felis catus,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Domestic Dog,Canis familiaris,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Grey partridge,Francolinus pondicerianus,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,House Sparrow,Passer domesticus,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Striped Palm Squirrel,Funambulus pennantii,Confirmed
2440,North Andaman,Andaman Islands,IN,13.227444,92.945806,1346.2728,7,Yes,> 10000,105539,Multiple,2011 estimate of North and Middle Andaman combined,Unspecified Rats,Rattus spp.,Confirmed
88180,Paget,Andaman Islands,IN,13.425819,92.844583,4.7383,7,No,None,,None,no census information found; no permanent structures seen on GEPRO; not listed as one of the inhabited islands in district profile (gov admin website) thus assumed uninhabited,Chital (Barking Deer),Axis axis,Confirmed
213280,Point,Andaman Islands,IN,13.405819,92.825014,1.0601,7,No,None,,None,"no census information found; district profile (gov admin website) does not list this island among the inhabited ones, thus assumed uninhabited",Chital (Barking Deer),Axis axis,Suspected
249900,Pulomilo,Nicobar Islands,IN,7.400361,93.700361,0.8108,8,Yes,101 - 1000,,Unknown,No census info found; island not found on GEPRO,Unknown,Unknown,Unknown
219380,Reef,Andaman Islands,IN,13.506653,92.879972,1.0081,7,No,None,,None,"no census information found; no permanent structures seen on GEPRO; district profile (gov admin website) does not list this island among the inhabited ones, thus uninhabited",Chital (Barking Deer),Axis axis,Confirmed
12220,Rutland,Andaman Islands,IN,11.425375,92.644569,127.03,7,Yes,101 - 1000,,Permanent Community,no census information found; GEPRO shows many permanent structures and agricultural fields,Chital (Barking Deer),Axis axis,Confirmed
12220,Rutland,Andaman Islands,IN,11.425375,92.644569,127.03,7,Yes,101 - 1000,,Permanent Community,no census information found; GEPRO shows many permanent structures and agricultural fields,Common Myna,Acridotheres tristis,Confirmed
12220,Rutland,Andaman Islands,IN,11.425375,92.644569,127.03,7,Yes,101 - 1000,,Permanent Community,no census information found; GEPRO shows many permanent structures and agricultural fields,Domestic Cat,Felis catus,Confirmed
12220,Rutland,Andaman Islands,IN,11.425375,92.644569,127.03,7,Yes,101 - 1000,,Permanent Community,no census information found; GEPRO shows many permanent structures and agricultural fields,Domestic Dog,Canis familiaris,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Asian Palm Civet,Paradoxurus hermaphroditus,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Chital (Barking Deer),Axis axis,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Common Myna,Acridotheres tristis,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Domestic Cat,Felis catus,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Domestic Cow,Bos taurus,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Domestic Dog,Canis familiaris,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Grey partridge,Francolinus pondicerianus,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Hog Deer,Cervus porcinus,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,House Crow,Corvus splendens,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,House Sparrow,Passer domesticus,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Sambar,Cervus unicolor,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Striped Palm Squirrel,Funambulus pennantii,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Unspecified Rabbit,Leporidae spp.,Confirmed
2490,South Andaman,Andaman Islands,IN,11.856222,92.660819,1289.0748,7,Yes,> 10000,237586,Multiple,2011 estimate,Unspecified Rats,Rattus spp.,Confirmed
38810,Tilanchong,Nicobar Islands,IN,8.494166,93.631236,19.0085,8,No,None,0,None,no census information found; estimate based on GEPRO,Unknown,Unknown,Unknown
39680,Trinket,Nicobar Islands,IN,8.084167,93.593333,18.2459,8,Yes,1 - 10,2,Permanent Community,Had a population of 436 in 2001 but after the Indian tsunami all populace was evacuated to Nancowry; 2 people have returned since then,Unknown,Unknown,Unknown
211560,Sheedvar,,IR,26.7925,53.412069,1.0761,7,No,None,0,None,,Unknown,Unknown,Unknown
89310,Akajima,Ryukyu Islands (Okinawa group),JP,26.197916,127.279125,4.6354,4,Yes,101 - 1000,330,Permanent Community,date of population data unspecified,Domestic Cat,Felis catus,Confirmed
89310,Akajima,Ryukyu Islands (Okinawa group),JP,26.197916,127.279125,4.6354,4,Yes,101 - 1000,330,Permanent Community,date of population data unspecified,Japanese Weasel,Mustela itatsi,Confirmed
89310,Akajima,Ryukyu Islands (Okinawa group),JP,26.197916,127.279125,4.6354,4,Yes,101 - 1000,330,Permanent Community,date of population data unspecified,Sika Deer,Cervus nippon,Confirmed
65010,Akusekijima,Ryukyu Islands  (Tokara group),JP,29.457472,129.602916,7.9993,4,Yes,11 - 100,77,Permanent Community,date of population number unspecified,Japanese Weasel,Mustela itatsi,Confirmed
3610,Amamioshima,Ryukyu Islands (Amami Group),JP,28.32,129.427972,731.718,4,Yes,> 10000,66000,Multiple,,Black Rat,Rattus rattus,Confirmed
3610,Amamioshima,Ryukyu Islands (Amami Group),JP,28.32,129.427972,731.718,4,Yes,> 10000,66000,Multiple,,Domestic Cat,Felis catus,Confirmed
3610,Amamioshima,Ryukyu Islands (Amami Group),JP,28.32,129.427972,731.718,4,Yes,> 10000,66000,Multiple,,Domestic Dog,Canis familiaris,Confirmed
3610,Amamioshima,Ryukyu Islands (Amami Group),JP,28.32,129.427972,731.718,4,Yes,> 10000,66000,Multiple,,Goat,Capra hircus,Confirmed
3610,Amamioshima,Ryukyu Islands (Amami Group),JP,28.32,129.427972,731.718,4,Yes,> 10000,66000,Multiple,,House Mouse,Mus musculus,Confirmed
3610,Amamioshima,Ryukyu Islands (Amami Group),JP,28.32,129.427972,731.718,4,Yes,> 10000,66000,Multiple,,Small Indian Mongoose,Herpestes auropunctatus,On-going eradication
65390,Anijima,Bonin Islands (Hahajima Group),JP,27.120389,142.2125,7.9053,4,No,None,0,None,,Black Rat,Rattus rattus,On-going eradication
75060,Aogashima,Izu Islands,JP,32.455389,139.770805,6.2281,4,Yes,101 - 1000,205,Permanent Community,2009 population census,Black Rat,Rattus rattus,Confirmed
75060,Aogashima,Izu Islands,JP,32.455389,139.770805,6.2281,4,Yes,101 - 1000,205,Permanent Community,2009 population census,Brown / Norway Rat,Rattus norvegicus,Confirmed
75060,Aogashima,Izu Islands,JP,32.455389,139.770805,6.2281,4,Yes,101 - 1000,205,Permanent Community,2009 population census,House Mouse,Mus musculus,Confirmed
75060,Aogashima,Izu Islands,JP,32.455389,139.770805,6.2281,4,Yes,101 - 1000,205,Permanent Community,2009 population census,Japanese Weasel,Mustela itatsi,Confirmed
75060,Aogashima,Izu Islands,JP,32.455389,139.770805,6.2281,4,Yes,101 - 1000,205,Permanent Community,2009 population census,Small Indian Mongoose,Herpestes auropunctatus,Confirmed
598550,Aramik-jima,Nanatsu Islands,JP,37.588333,136.877097,0.1867,4,No,None,0,None,"no population data found;Island not visible on GEPRO; imagery on BINGmaps(online) shows island as bare rock, no structures present, presume no people present",Unknown,Unknown,Unknown
4130,Awajishima,Main Islands (Honshu Islands),JP,34.399153,134.84043,602.6935,4,Yes,> 10000,157000,Multiple,2007 census; 1998 bridge connects island to Kobe - Kobe Awaji Naruto Expressway across the island has been the main eastern land link between Honshū and Shikoku (longest suspension bridge in world),Unknown,Unknown,Unknown
32730,Chichijima,Bonin Islands (Chichijima Group),JP,27.065805,142.209555,25.0256,4,Yes,1001 - 10000,2000,Multiple,,Black Rat,Rattus rattus,Confirmed
32730,Chichijima,Bonin Islands (Chichijima Group),JP,27.065805,142.209555,25.0256,4,Yes,1001 - 10000,2000,Multiple,,Brown / Norway Rat,Rattus norvegicus,Confirmed
32730,Chichijima,Bonin Islands (Chichijima Group),JP,27.065805,142.209555,25.0256,4,Yes,1001 - 10000,2000,Multiple,,Domestic Cat,Felis catus,On-going eradication
32730,Chichijima,Bonin Islands (Chichijima Group),JP,27.065805,142.209555,25.0256,4,Yes,1001 - 10000,2000,Multiple,,Domestic Dog,Canis familiaris,Confirmed
32730,Chichijima,Bonin Islands (Chichijima Group),JP,27.065805,142.209555,25.0256,4,Yes,1001 - 10000,2000,Multiple,,Goat,Capra hircus,On-going eradication
32730,Chichijima,Bonin Islands (Chichijima Group),JP,27.065805,142.209555,25.0256,4,Yes,1001 - 10000,2000,Multiple,,House Mouse,Mus musculus,Confirmed
7730,Dogo,Okinoshima Group,JP,36.255403,133.28125,251.3448,4,Yes,> 10000,14849,Multiple,Much of the island is within the borders of Daisen-Oki National Park.,Black Rat,Rattus rattus,Confirmed
7730,Dogo,Okinoshima Group,JP,36.255403,133.28125,251.3448,4,Yes,> 10000,14849,Multiple,Much of the island is within the borders of Daisen-Oki National Park.,Brown / Norway Rat,Rattus norvegicus,Confirmed
7730,Dogo,Okinoshima Group,JP,36.255403,133.28125,251.3448,4,Yes,> 10000,14849,Multiple,Much of the island is within the borders of Daisen-Oki National Park.,Domestic Dog,Canis familiaris,Confirmed
7730,Dogo,Okinoshima Group,JP,36.255403,133.28125,251.3448,4,Yes,> 10000,14849,Multiple,Much of the island is within the borders of Daisen-Oki National Park.,House Mouse,Mus musculus,Confirmed
100000156,Eboshijima,Kyushu Islands (Genkai-nada Sea),JP,33.689975,129.983721,0.0134,4,No,None,0,None,"uninhabited;  cliffs, and flat places are limited only to the areas around lighthouse facilities; ora of the islet is poor and only Carex oahuensis and others are seen on the upper part of the islet. There are no trees.(BLI)",Black Rat,Rattus rattus,Suspected
1666970,Futagojima,Bonin Islands (Hahajima Group),JP,26.583333,142.164139,0.0196,4,No,None,0,None,no census information found; estimate based on GE Pro,Brown / Norway Rat,Rattus norvegicus,Suspected
172290,Gerumajima,Ryukyu Islands (Okinawa group),JP,26.182069,127.289569,1.5232,4,Yes,11 - 100,81,Permanent Community,date of population data unspecified,Japanese Weasel,Mustela itatsi,Confirmed
17470,Hachijojima,Izu Islands,JP,33.103736,139.799125,71.9536,4,Yes,1001 - 10000,9000,Multiple,,Brown / Norway Rat,Rattus norvegicus,Confirmed
17470,Hachijojima,Izu Islands,JP,33.103736,139.799125,71.9536,4,Yes,1001 - 10000,9000,Multiple,,House Mouse,Mus musculus,Confirmed
17470,Hachijojima,Izu Islands,JP,33.103736,139.799125,71.9536,4,Yes,1001 - 10000,9000,Multiple,,Japanese Weasel,Mustela itatsi,Confirmed
35060,Hahajima,Bonin Islands (Hahajima Group),JP,26.653333,142.155014,22.5858,4,Yes,101 - 1000,,Multiple,data conflicting;Wikipedia states population is 440 on one page and 450 on another page;date unspecified,Black Rat,Rattus rattus,Confirmed
35060,Hahajima,Bonin Islands (Hahajima Group),JP,26.653333,142.155014,22.5858,4,Yes,101 - 1000,,Multiple,data conflicting;Wikipedia states population is 440 on one page and 450 on another page;date unspecified,Brown / Norway Rat,Rattus norvegicus,Confirmed
35060,Hahajima,Bonin Islands (Hahajima Group),JP,26.653333,142.155014,22.5858,4,Yes,101 - 1000,,Multiple,data conflicting;Wikipedia states population is 440 on one page and 450 on another page;date unspecified,Domestic Cat,Felis catus,Confirmed
35060,Hahajima,Bonin Islands (Hahajima Group),JP,26.653333,142.155014,22.5858,4,Yes,101 - 1000,,Multiple,data conflicting;Wikipedia states population is 440 on one page and 450 on another page;date unspecified,Domestic Dog,Canis familiaris,Confirmed
35060,Hahajima,Bonin Islands (Hahajima Group),JP,26.653333,142.155014,22.5858,4,Yes,101 - 1000,,Multiple,data conflicting;Wikipedia states population is 440 on one page and 450 on another page;date unspecified,House Mouse,Mus musculus,Confirmed
131310,Hamahigajima,Ryukyu Islands (Okinawa group),JP,26.317916,127.959583,2.4241,4,Yes,101 - 1000,,Multiple,no population data found;GE image shows multiple communities ;harbors and roads,Unknown,Unknown,Unknown
420170,Hanagurijima,Danjo Islands,JP,32.014125,128.362917,0.3369,4,No,None,0,None,Was the last manned lighthouse the country in 2006; now uninhabited,Unknown,Unknown,Unknown
714480,Hanshima,Izu Islands,JP,34.325805,139.278764,0.1381,4,No,None,0,None,no census information found; info from M.Sato,Domestic Cat,Felis catus,Confirmed
107920,Hashirajima,Kyushu Islands,JP,34.021653,132.416653,3.3712,4,Yes,101 - 1000,,Permanent Community,estimate based on GEPRO; 2010 census of entire Iwakuni city limits,Unknown,Unknown,Unknown
48080,Haterumajima,Ryukyu Islands (Yaeyama group),JP,24.052472,123.782888,13.3427,4,Yes,101 - 1000,,Multiple,population estimate of 600;date unspecified,Japanese Weasel,Mustela itatsi,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,American Mink,Neovison vison,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Black Rat,Rattus rattus,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Brown / Norway Rat,Rattus norvegicus,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Domestic Cat,Felis catus,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Domestic Dog,Canis familiaris,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,European Rabbit,Oryctolagus cuniculus,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,House Mouse,Mus musculus,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Japanese Marten,Martes melampus,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Japanese Weasel,Mustela itatsi,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Raccoon,Procyon lotor,Confirmed
200,Hokkaido,Main Islands (Hokkaido Islands),JP,43.459555,142.792514,77660.959,4,Yes,> 10000,5507456,Multiple,2010 census,Siberian Weasel,Mustela sibirica,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Amur Hedgehog,Erinaceus amurensis,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Black Rat,Rattus rattus,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Brown / Norway Rat,Rattus norvegicus,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Domestic Cat,Felis catus,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Domestic Dog,Canis familiaris,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,House Mouse,Mus musculus,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Nutria,Myocastor coypus,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Raccoon,Procyon lotor,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Rhesus Macaque,Macaca mulatta,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Siberian Chipmunk,Tamias sibiricus,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Siberian Weasel,Mustela sibirica,Confirmed
60,Honshu,Main Islands (Honshu Islands),JP,37.490833,139.836235,227899.2285,4,Yes,> 10000,,Multiple,103000000 population estimate from 2005 census,Taiwan Macaque,Macaca cyclopis,Confirmed
33560,Iejima,Ryukyu Islands (Okinawa group),JP,26.722916,127.790833,24.088,4,Yes,1001 - 10000,5055,Multiple,date of population data unspecified,Domestic Cat,Felis catus,Confirmed
33560,Iejima,Ryukyu Islands (Okinawa group),JP,26.722916,127.790833,24.088,4,Yes,1001 - 10000,5055,Multiple,date of population data unspecified,European Rabbit,Oryctolagus cuniculus,Confirmed
35410,Iheyajima,Ryukyu Islands (Okinawa group),JP,27.048139,127.977486,22.2241,4,Yes,1001 - 10000,,Multiple,NYT Travel article states estimated population of 1600;date unspecified,Domestic Cat,Felis catus,Confirmed
106720,Ikemajima,Ryukyu Islands (Miyako group),JP,24.925416,125.245791,3.4327,4,Yes,101 - 1000,801,Permanent Community,2002 census,Unknown,Unknown,Unknown
11310,Ikijima,Iki Archipelago,JP,33.784555,129.720833,141.6778,4,Yes,> 10000,28008,Multiple,2013 census,Unknown,Unknown,Unknown
99999902,Imotojima Torishima,Bonin Islands (Hahajima Group),JP,26.552287,142.207735,0.0259,4,No,None,0,None,source states island is uninhabited;GEPRO image shows no structures,Brown / Norway Rat,Rattus norvegicus,Confirmed
24210,Irabujima,Ryukyu Islands (Miyako group),JP,24.829527,125.18125,40.7157,4,Yes,1001 - 10000,,Multiple,population data not found;GE image shows a highly developed island;multiple communities;agricultural land,Japanese Weasel,Mustela itatsi,Confirmed
7020,Iriomote,Ryukyu Islands (Yaeyama group),JP,24.339166,123.802097,291.3252,4,Yes,1001 - 10000,,Multiple,"island population ""less than"" 2000;date unspecified",Black Rat,Rattus rattus,Confirmed
7020,Iriomote,Ryukyu Islands (Yaeyama group),JP,24.339166,123.802097,291.3252,4,Yes,1001 - 10000,,Multiple,"island population ""less than"" 2000;date unspecified",Brown / Norway Rat,Rattus norvegicus,Confirmed
7020,Iriomote,Ryukyu Islands (Yaeyama group),JP,24.339166,123.802097,291.3252,4,Yes,1001 - 10000,,Multiple,"island population ""less than"" 2000;date unspecified",Domestic Cat,Felis catus,Confirmed
7020,Iriomote,Ryukyu Islands (Yaeyama group),JP,24.339166,123.802097,291.3252,4,Yes,1001 - 10000,,Multiple,"island population ""less than"" 2000;date unspecified",Siberian Weasel,Mustela sibirica,Suspected
7020,Iriomote,Ryukyu Islands (Yaeyama group),JP,24.339166,123.802097,291.3252,4,Yes,1001 - 10000,,Multiple,"island population ""less than"" 2000;date unspecified",Wild Boar/Pig,Sus scrofa,Confirmed
8160,Ishigaki,Ryukyu Islands (Yaeyama group),JP,24.464972,124.240394,229.5466,4,Yes,> 10000,,Multiple,48000 population estimate;date unspecified,Domestic Cat,Felis catus,Confirmed
149300,Ishima,Main Islands (Honshu Islands),JP,33.848333,134.812889,1.9507,4,Yes,101 - 1000,,Multiple,"Ishimacho (local admin area), Anan, Tokushima Prefecture; NO CENSUS INFO FOUND; ESTIMATED BASED ON GE",Domestic Cat,Felis catus,Confirmed
31330,Iwo Jima (Iwo To),Volcano Islands,JP,24.769986,141.315833,26.797,4,Yes,101 - 1000,,Military,Wikipedia states that about 400 troops live on the island,Black Rat,Rattus rattus,Confirmed
31330,Iwo Jima (Iwo To),Volcano Islands,JP,24.769986,141.315833,26.797,4,Yes,101 - 1000,,Military,Wikipedia states that about 400 troops live on the island,Brown / Norway Rat,Rattus norvegicus,Confirmed
31330,Iwo Jima (Iwo To),Volcano Islands,JP,24.769986,141.315833,26.797,4,Yes,101 - 1000,,Military,Wikipedia states that about 400 troops live on the island,Domestic Cat,Felis catus,Confirmed
15970,Kakeromajima,Ryukyu Islands (Amami group),JP,28.132041,129.265041,84.1812,4,Yes,1001 - 10000,1601,Multiple,2006 census,Domestic Cat,Felis catus,Confirmed
15970,Kakeromajima,Ryukyu Islands (Amami group),JP,28.132041,129.265041,84.1812,4,Yes,1001 - 10000,1601,Multiple,2006 census,Small Indian Mongoose,Herpestes auropunctatus,Confirmed
19330,Kikaijima,Ryukyu Islands (Amami Group),JP,28.327097,129.974597,60.4654,4,Yes,Unknown,,,,Common House Gecko,"Hemidactylus frenatus
Hemidactylus frenatus",Confirmed
19330,Kikaijima,Ryukyu Islands (Amami Group),JP,28.327097,129.974597,60.4654,4,Yes,Unknown,,,,Pelodiscus sp.,Pelodiscus sinensis,Confirmed
50240,Kitadaito,Daito Islands,JP,25.939986,131.309583,12.3464,4,Yes,101 - 1000,584,Multiple,data conflicting;Wikipedia states population is 584 on one page and 700 on another page,Black Rat,Rattus rattus,Confirmed
50240,Kitadaito,Daito Islands,JP,25.939986,131.309583,12.3464,4,Yes,101 - 1000,584,Multiple,data conflicting;Wikipedia states population is 584 on one page and 700 on another page,Domestic Cat,Felis catus,Confirmed
50240,Kitadaito,Daito Islands,JP,25.939986,131.309583,12.3464,4,Yes,101 - 1000,584,Multiple,data conflicting;Wikipedia states population is 584 on one page and 700 on another page,Japanese Weasel,Mustela itatsi,Confirmed
294950,Kitako-jima,Ryukyu Islands (Senkaku group),JP,25.749972,123.594167,0.6112,4,No,None,0,None,No census information found; estimate based on GEPRO image;no structures visible;no development ,Unknown,Unknown,Unknown
943880,Kitanoshima,Bonin Islands (Mukojima Group),JP,27.712083,142.089555,0.0865,4,No,None,0,None,source states island is uninhabited,Unknown,Unknown,Unknown
1024550,Ko-Biro Rock,Kyushu Islands (Birojima Islets),JP,32.468666,131.731611,0.0748,4,No,None,0,None,historically visited for egg and adult harvesting,Unknown,Unknown,
196940,Ko-shima,Kochi Prefecture,JP,34.18918,133.087083,1.2192,4,Yes,1001 - 10000,8363,Multiple,2009 census,Unknown,Unknown,Unknown
108520,Kourijima,Ryukyu Islands (Okinawa group),JP,26.705,128.019514,3.3397,4,Yes,Unknown,,Multiple,no population data found;GE image shows island is clearly developed;multiple communities;agricultural land;roads,Domestic Cat,Felis catus,Confirmed
38820,Kozushima,Izu Islands,JP,34.214153,139.147083,18.9951,4,Yes,1001 - 10000,1914,Multiple,2009 census,Domestic Cat,Felis catus,Confirmed
38820,Kozushima,Izu Islands,JP,34.214153,139.147083,18.9951,4,Yes,1001 - 10000,1914,Multiple,2009 census,European Rabbit,Oryctolagus cuniculus,Confirmed
180810,Kuba-jima (Kobishi),Ryukyu Islands (Senkaku group),JP,25.924541,123.679153,1.4103,4,No,None,0,None,No census information found; estimate based on GEPRO image;no structures visible;no development ,Domestic Cat,Felis catus,Confirmed
180810,Kuba-jima (Kobishi),Ryukyu Islands (Senkaku group),JP,25.924541,123.679153,1.4103,4,No,None,0,None,No census information found; estimate based on GEPRO image;no structures visible;no development ,Sika Deer,Cervus nippon,Confirmed
19390,Kumejima,Ryukyu Islands (Okinawa group),JP,26.342486,126.764139,60.1924,4,Yes,1001 - 10000,8713,Multiple,2010 census ;part of island is (Kumejima Range) is managed by the US Air Force - DoD has use of this Japan-owned island as a target range (Hebshi),Chinese boxturtle,Cuora flavomarginata,Confirmed
19390,Kumejima,Ryukyu Islands (Okinawa group),JP,26.342486,126.764139,60.1924,4,Yes,1001 - 10000,8713,Multiple,2010 census ;part of island is (Kumejima Range) is managed by the US Air Force - DoD has use of this Japan-owned island as a target range (Hebshi),Domestic Cat,Felis catus,Confirmed
19390,Kumejima,Ryukyu Islands (Okinawa group),JP,26.342486,126.764139,60.1924,4,Yes,1001 - 10000,8713,Multiple,2010 census ;part of island is (Kumejima Range) is managed by the US Air Force - DoD has use of this Japan-owned island as a target range (Hebshi),Mourning Gecko,Lepidodactylus lugubris,Confirmed
19390,Kumejima,Ryukyu Islands (Okinawa group),JP,26.342486,126.764139,60.1924,4,Yes,1001 - 10000,8713,Multiple,2010 census ;part of island is (Kumejima Range) is managed by the US Air Force - DoD has use of this Japan-owned island as a target range (Hebshi),North American Bullfrog,Rana  catesbeiana,Confirmed
19390,Kumejima,Ryukyu Islands (Okinawa group),JP,26.342486,126.764139,60.1924,4,Yes,1001 - 10000,8713,Multiple,2010 census ;part of island is (Kumejima Range) is managed by the US Air Force - DoD has use of this Japan-owned island as a target range (Hebshi),Pelodiscus sp.,Pelodiscus sinensis,Confirmed
