"","Atoll","IslandArea"
"604","Makemo",0.00595666063942
"605","Makemo",0.00741366279214
"606","Makemo",0.0477523945537
"607","Makemo",0.0176285513834
"608","Makemo",0.00419881847183
"609","Makemo",0.0670331132088
"610","Makemo",0.00504002948684
"611","Makemo",0.0101344166102
"612","Makemo",0.00670716377961
"613","Makemo",0.0579690948957
"614","Makemo",0.0723146411935
"615","Makemo",0.00804651122241
"616","Makemo",0.0187256678558
"617","Makemo",0.00492163811724
"618","Makemo",0.0454531925271
"619","Makemo",0.0528359069005
"620","Makemo",0.0125627926022
"621","Makemo",0.014339371843
"622","Makemo",0.00646408626232
"623","Makemo",0.00415200370084
"624","Makemo",0.22883878534
"625","Makemo",0.0092942999501
"626","Makemo",0.0125780605804
"627","Makemo",0.00666886313189
"628","Makemo",0.00584142390401
"629","Makemo",0.00918034809232
"630","Makemo",0.0153913549134
"631","Makemo",0.0115371109759
"632","Makemo",0.00747766634368
"633","Makemo",0.0253730929939
"634","Makemo",0.00591412500944
"635","Makemo",0.026209619566
"636","Makemo",0.00754941263131
"637","Makemo",0.175216168349
"638","Makemo",0.00512387440154
"639","Makemo",0.0118111062969
"640","Makemo",0.00502203074201
"641","Makemo",0.0180905368922
"642","Makemo",0.0118326852123
"643","Makemo",0.0152212409841
"644","Makemo",0.0193906558184
"645","Makemo",0.0121556812196
"646","Makemo",0.00512345999802
"647","Makemo",0.00504095709825
"648","Makemo",0.00418521896142
"649","Makemo",18.3693015365
"650","Makemo",0.00836190080631
"651","Makemo",0.0689403823644
"652","Makemo",3.69273287414
"653","Makemo",0.00581165684604
"654","Makemo",0.00418668425909
"655","Makemo",0.018981086991
"656","Makemo",0.67155973642
"657","Makemo",0.010029569164
"658","Makemo",0.00988991155157
"659","Makemo",0.0209636684011
"660","Makemo",0.156259888355
"661","Makemo",0.0126654150526
"662","Makemo",0.0813020827453
"663","Makemo",0.0135516629774
"664","Makemo",0.0128091892648
"665","Makemo",8.6331882219
"666","Makemo",0.0218801846779
"667","Makemo",0.0820987965645
"668","Makemo",0.00836970859501
"669","Makemo",0.0509797637546
"670","Makemo",0.0195825738748
"671","Makemo",0.00742001281115
"672","Makemo",0.017869326086
"673","Makemo",0.00679783124068
"674","Makemo",0.0130461413775
"675","Makemo",0.0607805514462
"676","Makemo",0.00497998455943
"677","Makemo",0.0652902232826
"678","Makemo",0.004917874242
"679","Makemo",0.0144532626701
"680","Makemo",0.0366877053059
"681","Makemo",0.02997601906
"682","Makemo",0.103937899514
"683","Makemo",0.00667058929268
"684","Makemo",0.00981961106859
"685","Makemo",0.0082720631639
"686","Makemo",0.00413385696369
"687","Makemo",0.00756428562516
"688","Makemo",0.0471287652654
"689","Makemo",0.117581995527
"690","Makemo",0.0336833068156
"691","Makemo",0.0606787763283
"692","Makemo",0.0196954461407
"693","Makemo",0.00768090436176
"694","Makemo",0.0373122530619
"695","Manihi",0.0691892171105
"696","Manihi",0.503478337802
"697","Manihi",0.271192060426
"698","Manihi",0.0119878370682
"699","Manihi",0.343301135429
"700","Manihi",0.00422936720618
"701","Manihi",0.836346099088
"702","Manihi",0.040759471341
"703","Manihi",0.0830181811239
"704","Manihi",0.968447717027
"705","Manihi",0.455486137628
"706","Manihi",0.106082294447
"707","Manihi",0.345018071912
"708","Manihi",0.0145394770223
"709","Manihi",0.0723890281567
"710","Manihi",0.0253621242517
"711","Manihi",0.420149285055
"712","Manihi",2.22995044464
"713","Manihi",0.00831561199601
"714","Manihi",8.1356010502
"715","Manihi",5.88698931493
"716","Ouvea",0.206207768522
"717","Ouvea",0.0116204400701
"718","Ouvea",0.115786319873
"719","Ouvea",0.00530661302314
"720","Ouvea",0.350638605216
"721","Ouvea",0.293516847821
"722","Ouvea",0.0106292801456
"723","Ouvea",0.0311203223734
"724","Ouvea",3.20925123057
"725","Ouvea",0.089997180119
"726","Ouvea",0.0275102794402
"727","Ouvea",0.332939058274
"728","Ouvea",129.164358456
"729","Ouvea",0.00894309750894
"730","Ouvea",0.219980146312
"731","Ouvea",0.0473444817335
"732","Ouvea",6.60566350193
"733","Ouvea",0.0543284088546
"734","Ouvea",0.00479555440517
"735","Ouvea",0.655725827459
"736","Ouvea",0.0580837887641
"737","Ouvea",0.0712946706134
"738","Ouvea",0.0888721312826
"739","Ouvea",0.0087808912658
"740","Ouvea",0.0167699274737
"741","Ouvea",0.176228068015
"742","Ouvea",0.0231910642851
"743","Ouvea",0.212535548655
"744","Ouvea",0.153656422433
"745","Ouvea",0.013306659838
"746","Ouvea",0.047489483237
"747","Ouvea",0.340862077268
"748","Ouvea",0.0903353845132
"749","Ouvea",0.109469935006
"750","Ouvea",0.0579902396576
"751","Ouvea",0.0114568005603
"752","Ouvea",0.00654151055852
"753","Ouvea",0.031767642139
"754","Ouvea",0.624332165388
"755","Ouvea",0.0115654750783
"756","Pukapuka",1.426013787
"757","Pukapuka",1.26976451085
"758","Pukapuka",0.445934261502
"759","Pukapuka",0.0590093996903
"760","Rangiroa",0.051465724674
"761","Rangiroa",0.0186662810225
"762","Rangiroa",0.10218812758
"763","Rangiroa",0.00585075016941
"764","Rangiroa",0.151034802779
"765","Rangiroa",0.0075767089785
"766","Rangiroa",0.0216020957527
"767","Rangiroa",0.0453910019245
"768","Rangiroa",0.129100692463
"769","Rangiroa",0.0171532605191
"770","Rangiroa",0.0110842272708
"771","Rangiroa",0.0495050475569
"772","Rangiroa",0.00432110991514
