"","Atoll_Island","Species","Census","Value.high.nn","Value.low.nn","Size_Ha","Season.length","Mass","Defecation.rate","NitrogenInput.Current","NitrogenInput.high.nn","NitrogenInput.low.nn"
"437","Salomon_Islands_Sepulture","Fregeta_minor",0,0,0,0.5,514,1.495,31.1449930877007,0,0,0
"438","Salomon_Islands_Jacobin","Fregeta_minor",0,0,0,1.5,514,1.495,31.1449930877007,0,0,0
"439","Salomon_Islands_Sel","Fregeta_minor",0,0,0,2,514,1.495,31.1449930877007,0,0,0
"440","Salomon_Islands_Poule","Fregeta_minor",0,0,0,0.5,514,1.495,31.1449930877007,0,0,0
"441","Diego_Garcia_Diego_Garcia","Fregeta_ariel",0,0,0,2719.5,372,0.945,23.3284737776416,0,0,0
"442","Diego_Garcia_West_Island","Fregeta_ariel",0,0,0,2,372,0.945,23.3284737776416,0,0,0
"443","Diego_Garcia_Middle_Island","Fregeta_ariel",0,0,0,5,372,0.945,23.3284737776416,0,0,0
"444","Diego_Garcia_East_Island","Fregeta_ariel",0,0,0,7.5,372,0.945,23.3284737776416,0,0,0
"445","Egmont_Islands_Sudest_complex","Fregeta_ariel",0,0,0,NA,372,0.945,23.3284737776416,NA,NA,NA
"446","Egmont_Islands_Lubine_complex","Fregeta_ariel",0,0,0,NA,372,0.945,23.3284737776416,NA,NA,NA
"447","Great_Chagos_Bank_Danger","Fregeta_ariel",0,0,0,66,372,0.945,23.3284737776416,0,0,0
"448","Great_Chagos_Bank_Sea_Cow","Fregeta_ariel",0,0,0,18,372,0.945,23.3284737776416,0,0,0
"449","Great_Chagos_Bank_Eagle_Island","Fregeta_ariel",0,0,0,243.5,372,0.945,23.3284737776416,0,0,0
"450","Great_Chagos_Bank_North_Brother","Fregeta_ariel",15,15,15,6,372,0.945,23.3284737776416,3.92688199099041,3.92688199099041,3.92688199099041
"451","Great_Chagos_Bank_Middle_Brother","Fregeta_ariel",0,0,0,8,372,0.945,23.3284737776416,0,0,0
"452","Great_Chagos_Bank_Resurgent","Fregeta_ariel",0,0,0,0.5,372,0.945,23.3284737776416,0,0,0
"453","Great_Chagos_Bank_South_Brother","Fregeta_ariel",0,0,0,23,372,0.945,23.3284737776416,0,0,0
"454","Great_Chagos_Bank_Nelson's_Island","Fregeta_ariel",50,50,50,81,372,0.945,23.3284737776416,0.969600491602571,0.969600491602571,0.969600491602571
"455","Peros_Banhos_Coin","Fregeta_ariel",0,0,0,127.5,372,0.945,23.3284737776416,0,0,0
"456","Peros_Banhos_Anglaise","Fregeta_ariel",0,0,0,NA,372,0.945,23.3284737776416,NA,NA,NA
"457","Peros_Banhos_Monpatre_complex","Fregeta_ariel",0,0,0,4.5,372,0.945,23.3284737776416,0,0,0
"458","Peros_Banhos_Poule","Fregeta_ariel",0,0,0,108,372,0.945,23.3284737776416,0,0,0
"459","Peros_Banhos_Petit_Souer","Fregeta_ariel",0,0,0,41.5,372,0.945,23.3284737776416,0,0,0
"460","Peros_Banhos_Grand_Souer","Fregeta_ariel",0,0,0,64,372,0.945,23.3284737776416,0,0,0
"461","Peros_Banhos_Finon","Fregeta_ariel",0,0,0,1,372,0.945,23.3284737776416,0,0,0
"462","Peros_Banhos_Verte","Fregeta_ariel",0,0,0,3,372,0.945,23.3284737776416,0,0,0
"463","Peros_Banhos_Unnamed_Burtle","Fregeta_ariel",0,0,0,2,372,0.945,23.3284737776416,0,0,0
"464","Peros_Banhos_Manon","Fregeta_ariel",0,0,0,2,372,0.945,23.3284737776416,0,0,0
"465","Peros_Banhos_Pierre","Fregeta_ariel",0,0,0,150,372,0.945,23.3284737776416,0,0,0
"466","Peros_Banhos_Petite_Mapou","Fregeta_ariel",0,0,0,10,372,0.945,23.3284737776416,0,0,0
"467","Peros_Banhos_Grande_Mapou","Fregeta_ariel",0,0,0,19.5,372,0.945,23.3284737776416,0,0,0
"468","Peros_Banhos_Diamant","Fregeta_ariel",0,0,0,88.5,372,0.945,23.3284737776416,0,0,0
"469","Peros_Banhos_Passe","Fregeta_ariel",0,0,0,22.5,372,0.945,23.3284737776416,0,0,0
"470","Peros_Banhos_Moresby","Fregeta_ariel",0,0,0,43.5,372,0.945,23.3284737776416,0,0,0
"471","Peros_Banhos_Saint_Brandon","Fregeta_ariel",0,0,0,0.5,372,0.945,23.3284737776416,0,0,0
"472","Peros_Banhos_Parasol","Fregeta_ariel",0,0,0,7.5,372,0.945,23.3284737776416,0,0,0
"473","Peros_Banhos_Longue","Fregeta_ariel",0,0,0,25.5,372,0.945,23.3284737776416,0,0,0
"474","Peros_Banhos_Grand_Bois_Mangue","Fregeta_ariel",0,0,0,14.5,372,0.945,23.3284737776416,0,0,0
"475","Peros_Banhos_Petite_Bois_Mangue","Fregeta_ariel",0,0,0,8.5,372,0.945,23.3284737776416,0,0,0
"476","Peros_Banhos_Manoel","Fregeta_ariel",0,0,0,50,372,0.945,23.3284737776416,0,0,0
"477","Peros_Banhos_Unnamed_Marlin","Fregeta_ariel",0,0,0,0.25,372,0.945,23.3284737776416,0,0,0
"478","Peros_Banhos_Yeye","Fregeta_ariel",0,0,0,58.5,372,0.945,23.3284737776416,0,0,0
"479","Peros_Banhos_Petite_Coquillage","Fregeta_ariel",0,0,0,17,372,0.945,23.3284737776416,0,0,0
"480","Peros_Banhos_Grand_Coquillage","Fregeta_ariel",5,5,5,21,372,0.945,23.3284737776416,0.373988761046706,0.373988761046706,0.373988761046706
"481","Peros_Banhos_Coin_de_Mire","Fregeta_ariel",0,0,0,0.5,372,0.945,23.3284737776416,0,0,0
"482","Peros_Banhos_Vache_Marine","Fregeta_ariel",0,0,0,8,372,0.945,23.3284737776416,0,0,0
"483","Peros_Banhos_Fouquet","Fregeta_ariel",0,0,0,2,372,0.945,23.3284737776416,0,0,0
"484","Peros_Banhos_Mapou_de_Coin","Fregeta_ariel",0,0,0,2,372,0.945,23.3284737776416,0,0,0
"485","Salomon_Islands_Boddam","Fregeta_ariel",0,0,0,108.5,372,0.945,23.3284737776416,0,0,0
"486","Salomon_Islands_Diable","Fregeta_ariel",0,0,0,0.5,372,0.945,23.3284737776416,0,0,0
"487","Salomon_Islands_Anglaise","Fregeta_ariel",0,0,0,75.5,372,0.945,23.3284737776416,0,0,0
"488","Salomon_Islands_Passe","Fregeta_ariel",0,0,0,26,372,0.945,23.3284737776416,0,0,0
"489","Salomon_Islands_Mapou","Fregeta_ariel",0,0,0,4,372,0.945,23.3284737776416,0,0,0
"490","Salomon_Islands_Takamaka","Fregeta_ariel",0,0,0,44,372,0.945,23.3284737776416,0,0,0
"491","Salomon_Islands_Fouquet","Fregeta_ariel",0,0,0,39.5,372,0.945,23.3284737776416,0,0,0
"492","Salomon_Islands_Sepulture","Fregeta_ariel",0,0,0,0.5,372,0.945,23.3284737776416,0,0,0
"493","Salomon_Islands_Jacobin","Fregeta_ariel",0,0,0,1.5,372,0.945,23.3284737776416,0,0,0
"494","Salomon_Islands_Sel","Fregeta_ariel",0,0,0,2,372,0.945,23.3284737776416,0,0,0
"495","Salomon_Islands_Poule","Fregeta_ariel",0,0,0,0.5,372,0.945,23.3284737776416,0,0,0
"496","Diego_Garcia_Diego_Garcia","Thalasseus_bergii",14,14,14,2719.5,145.5,0.36,12.7009107121389,0.00172192964766813,0.00172192964766813,0.00172192964766813
"497","Diego_Garcia_West_Island","Thalasseus_bergii",0,0,0,2,145.5,0.36,12.7009107121389,0,0,0
"498","Diego_Garcia_Middle_Island","Thalasseus_bergii",0,0,0,5,145.5,0.36,12.7009107121389,0,0,0
"499","Diego_Garcia_East_Island","Thalasseus_bergii",0,0,0,7.5,145.5,0.36,12.7009107121389,0,0,0
"500","Egmont_Islands_Sudest_complex","Thalasseus_bergii",70,70,70,NA,145.5,0.36,12.7009107121389,NA,NA,NA
"501","Egmont_Islands_Lubine_complex","Thalasseus_bergii",0,0,0,NA,145.5,0.36,12.7009107121389,NA,NA,NA
"502","Great_Chagos_Bank_Danger","Thalasseus_bergii",0,0,0,66,145.5,0.36,12.7009107121389,0,0,0
"503","Great_Chagos_Bank_Sea_Cow","Thalasseus_bergii",5,5,5,18,145.5,0.36,12.7009107121389,0.0929124539054263,0.0929124539054263,0.0929124539054263
"504","Great_Chagos_Bank_Eagle_Island","Thalasseus_bergii",0,0,0,243.5,145.5,0.36,12.7009107121389,0,0,0
"505","Great_Chagos_Bank_North_Brother","Thalasseus_bergii",10,10,10,6,145.5,0.36,12.7009107121389,0.557474723432558,0.557474723432558,0.557474723432558
"506","Great_Chagos_Bank_Middle_Brother","Thalasseus_bergii",40,40,40,8,145.5,0.36,12.7009107121389,1.67242417029767,1.67242417029767,1.67242417029767
"507","Great_Chagos_Bank_Resurgent","Thalasseus_bergii",6,6,6,0.5,145.5,0.36,12.7009107121389,4.01381800871442,4.01381800871442,4.01381800871442
"508","Great_Chagos_Bank_South_Brother","Thalasseus_bergii",40,40,40,23,145.5,0.36,12.7009107121389,0.581712754886147,0.581712754886147,0.581712754886147
"509","Great_Chagos_Bank_Nelson's_Island","Thalasseus_bergii",0,0,0,81,145.5,0.36,12.7009107121389,0,0,0
"510","Peros_Banhos_Coin","Thalasseus_bergii",0,0,0,127.5,145.5,0.36,12.7009107121389,0,0,0
"511","Peros_Banhos_Anglaise","Thalasseus_bergii",0,0,0,NA,145.5,0.36,12.7009107121389,NA,NA,NA
"512","Peros_Banhos_Monpatre_complex","Thalasseus_bergii",10,10,10,4.5,145.5,0.36,12.7009107121389,0.74329963124341,0.74329963124341,0.74329963124341
"513","Peros_Banhos_Poule","Thalasseus_bergii",0,0,0,108,145.5,0.36,12.7009107121389,0,0,0
"514","Peros_Banhos_Petit_Souer","Thalasseus_bergii",0,0,0,41.5,145.5,0.36,12.7009107121389,0,0,0
"515","Peros_Banhos_Grand_Souer","Thalasseus_bergii",0,0,0,64,145.5,0.36,12.7009107121389,0,0,0
"516","Peros_Banhos_Finon","Thalasseus_bergii",0,0,0,1,145.5,0.36,12.7009107121389,0,0,0
"517","Peros_Banhos_Verte","Thalasseus_bergii",0,0,0,3,145.5,0.36,12.7009107121389,0,0,0
"518","Peros_Banhos_Unnamed_Burtle","Thalasseus_bergii",0,0,0,2,145.5,0.36,12.7009107121389,0,0,0
"519","Peros_Banhos_Manon","Thalasseus_bergii",0,0,0,2,145.5,0.36,12.7009107121389,0,0,0
"520","Peros_Banhos_Pierre","Thalasseus_bergii",0,0,0,150,145.5,0.36,12.7009107121389,0,0,0
"521","Peros_Banhos_Petite_Mapou","Thalasseus_bergii",0,0,0,10,145.5,0.36,12.7009107121389,0,0,0
"522","Peros_Banhos_Grande_Mapou","Thalasseus_bergii",0,0,0,19.5,145.5,0.36,12.7009107121389,0,0,0
"523","Peros_Banhos_Diamant","Thalasseus_bergii",0,0,0,88.5,145.5,0.36,12.7009107121389,0,0,0
"524","Peros_Banhos_Passe","Thalasseus_bergii",0,0,0,22.5,145.5,0.36,12.7009107121389,0,0,0
"525","Peros_Banhos_Moresby","Thalasseus_bergii",14,14,14,43.5,145.5,0.36,12.7009107121389,0.107650291421459,0.107650291421459,0.107650291421459
"526","Peros_Banhos_Saint_Brandon","Thalasseus_bergii",0,0,0,0.5,145.5,0.36,12.7009107121389,0,0,0
"527","Peros_Banhos_Parasol","Thalasseus_bergii",0,0,0,7.5,145.5,0.36,12.7009107121389,0,0,0
"528","Peros_Banhos_Longue","Thalasseus_bergii",0,0,0,25.5,145.5,0.36,12.7009107121389,0,0,0
"529","Peros_Banhos_Grand_Bois_Mangue","Thalasseus_bergii",0,0,0,14.5,145.5,0.36,12.7009107121389,0,0,0
"530","Peros_Banhos_Petite_Bois_Mangue","Thalasseus_bergii",0,0,0,8.5,145.5,0.36,12.7009107121389,0,0,0
"531","Peros_Banhos_Manoel","Thalasseus_bergii",0,0,0,50,145.5,0.36,12.7009107121389,0,0,0
"532","Peros_Banhos_Unnamed_Marlin","Thalasseus_bergii",0,0,0,0.25,145.5,0.36,12.7009107121389,0,0,0
"533","Peros_Banhos_Yeye","Thalasseus_bergii",0,0,0,58.5,145.5,0.36,12.7009107121389,0,0,0
"534","Peros_Banhos_Petite_Coquillage","Thalasseus_bergii",0,0,0,17,145.5,0.36,12.7009107121389,0,0,0
"535","Peros_Banhos_Grand_Coquillage","Thalasseus_bergii",23,23,23,21,145.5,0.36,12.7009107121389,0.366340532541395,0.366340532541395,0.366340532541395
"536","Peros_Banhos_Coin_de_Mire","Thalasseus_bergii",0,0,0,0.5,145.5,0.36,12.7009107121389,0,0,0
"537","Peros_Banhos_Vache_Marine","Thalasseus_bergii",25,25,25,8,145.5,0.36,12.7009107121389,1.04526510643605,1.04526510643605,1.04526510643605
"538","Peros_Banhos_Fouquet","Thalasseus_bergii",0,0,0,2,145.5,0.36,12.7009107121389,0,0,0
"539","Peros_Banhos_Mapou_de_Coin","Thalasseus_bergii",0,0,0,2,145.5,0.36,12.7009107121389,0,0,0
"540","Salomon_Islands_Boddam","Thalasseus_bergii",0,0,0,108.5,145.5,0.36,12.7009107121389,0,0,0
"541","Salomon_Islands_Diable","Thalasseus_bergii",0,0,0,0.5,145.5,0.36,12.7009107121389,0,0,0
"542","Salomon_Islands_Anglaise","Thalasseus_bergii",0,0,0,75.5,145.5,0.36,12.7009107121389,0,0,0
"543","Salomon_Islands_Passe","Thalasseus_bergii",0,0,0,26,145.5,0.36,12.7009107121389,0,0,0
"544","Salomon_Islands_Mapou","Thalasseus_bergii",0,0,0,4,145.5,0.36,12.7009107121389,0,0,0
"545","Salomon_Islands_Takamaka","Thalasseus_bergii",0,0,0,44,145.5,0.36,12.7009107121389,0,0,0
"546","Salomon_Islands_Fouquet","Thalasseus_bergii",0,0,0,39.5,145.5,0.36,12.7009107121389,0,0,0
"547","Salomon_Islands_Sepulture","Thalasseus_bergii",0,0,0,0.5,145.5,0.36,12.7009107121389,0,0,0
"548","Salomon_Islands_Jacobin","Thalasseus_bergii",0,0,0,1.5,145.5,0.36,12.7009107121389,0,0,0
"549","Salomon_Islands_Sel","Thalasseus_bergii",0,0,0,2,145.5,0.36,12.7009107121389,0,0,0
"550","Salomon_Islands_Poule","Thalasseus_bergii",25,25,25,0.5,145.5,0.36,12.7009107121389,16.7242417029767,16.7242417029767,16.7242417029767
"551","Diego_Garcia_Diego_Garcia","Sterna_dougallii",0,0,0,2719.5,59.8,0.11,6.01785444402444,0,0,0
"552","Diego_Garcia_West_Island","Sterna_dougallii",0,0,0,2,59.8,0.11,6.01785444402444,0,0,0
"553","Diego_Garcia_Middle_Island","Sterna_dougallii",0,0,0,5,59.8,0.11,6.01785444402444,0,0,0
"554","Diego_Garcia_East_Island","Sterna_dougallii",0,0,0,7.5,59.8,0.11,6.01785444402444,0,0,0
"555","Egmont_Islands_Sudest_complex","Sterna_dougallii",0,0,0,NA,59.8,0.11,6.01785444402444,NA,NA,NA
"556","Egmont_Islands_Lubine_complex","Sterna_dougallii",0,0,0,NA,59.8,0.11,6.01785444402444,NA,NA,NA
"557","Great_Chagos_Bank_Danger","Sterna_dougallii",0,0,0,66,59.8,0.11,6.01785444402444,0,0,0
"558","Great_Chagos_Bank_Sea_Cow","Sterna_dougallii",0,0,0,18,59.8,0.11,6.01785444402444,0,0,0
"559","Great_Chagos_Bank_Eagle_Island","Sterna_dougallii",0,0,0,243.5,59.8,0.11,6.01785444402444,0,0,0
"560","Great_Chagos_Bank_North_Brother","Sterna_dougallii",0,0,0,6,59.8,0.11,6.01785444402444,0,0,0
"561","Great_Chagos_Bank_Middle_Brother","Sterna_dougallii",0,0,0,8,59.8,0.11,6.01785444402444,0,0,0
"562","Great_Chagos_Bank_Resurgent","Sterna_dougallii",0,0,0,0.5,59.8,0.11,6.01785444402444,0,0,0
"563","Great_Chagos_Bank_South_Brother","Sterna_dougallii",0,0,0,23,59.8,0.11,6.01785444402444,0,0,0
"564","Great_Chagos_Bank_Nelson's_Island","Sterna_dougallii",0,0,0,81,59.8,0.11,6.01785444402444,0,0,0
"565","Peros_Banhos_Coin","Sterna_dougallii",0,0,0,127.5,59.8,0.11,6.01785444402444,0,0,0
"566","Peros_Banhos_Anglaise","Sterna_dougallii",0,0,0,NA,59.8,0.11,6.01785444402444,NA,NA,NA
"567","Peros_Banhos_Monpatre_complex","Sterna_dougallii",0,0,0,4.5,59.8,0.11,6.01785444402444,0,0,0
"568","Peros_Banhos_Poule","Sterna_dougallii",3,3,3,108,59.8,0.11,6.01785444402444,0.00180933480364533,0.00180933480364533,0.00180933480364533
"569","Peros_Banhos_Petit_Souer","Sterna_dougallii",0,0,0,41.5,59.8,0.11,6.01785444402444,0,0,0
"570","Peros_Banhos_Grand_Souer","Sterna_dougallii",0,0,0,64,59.8,0.11,6.01785444402444,0,0,0
"571","Peros_Banhos_Finon","Sterna_dougallii",0,0,0,1,59.8,0.11,6.01785444402444,0,0,0
"572","Peros_Banhos_Verte","Sterna_dougallii",0,0,0,3,59.8,0.11,6.01785444402444,0,0,0
"573","Peros_Banhos_Unnamed_Burtle","Sterna_dougallii",0,0,0,2,59.8,0.11,6.01785444402444,0,0,0
"574","Peros_Banhos_Manon","Sterna_dougallii",0,0,0,2,59.8,0.11,6.01785444402444,0,0,0
"575","Peros_Banhos_Pierre","Sterna_dougallii",0,0,0,150,59.8,0.11,6.01785444402444,0,0,0
"576","Peros_Banhos_Petite_Mapou","Sterna_dougallii",0,0,0,10,59.8,0.11,6.01785444402444,0,0,0
"577","Peros_Banhos_Grande_Mapou","Sterna_dougallii",0,0,0,19.5,59.8,0.11,6.01785444402444,0,0,0
"578","Peros_Banhos_Diamant","Sterna_dougallii",0,0,0,88.5,59.8,0.11,6.01785444402444,0,0,0
"579","Peros_Banhos_Passe","Sterna_dougallii",0,0,0,22.5,59.8,0.11,6.01785444402444,0,0,0
"580","Peros_Banhos_Moresby","Sterna_dougallii",0,0,0,43.5,59.8,0.11,6.01785444402444,0,0,0
"581","Peros_Banhos_Saint_Brandon","Sterna_dougallii",0,0,0,0.5,59.8,0.11,6.01785444402444,0,0,0
"582","Peros_Banhos_Parasol","Sterna_dougallii",0,0,0,7.5,59.8,0.11,6.01785444402444,0,0,0
"583","Peros_Banhos_Longue","Sterna_dougallii",0,0,0,25.5,59.8,0.11,6.01785444402444,0,0,0
"584","Peros_Banhos_Grand_Bois_Mangue","Sterna_dougallii",0,0,0,14.5,59.8,0.11,6.01785444402444,0,0,0
"585","Peros_Banhos_Petite_Bois_Mangue","Sterna_dougallii",0,0,0,8.5,59.8,0.11,6.01785444402444,0,0,0
"586","Peros_Banhos_Manoel","Sterna_dougallii",0,0,0,50,59.8,0.11,6.01785444402444,0,0,0
"587","Peros_Banhos_Unnamed_Marlin","Sterna_dougallii",0,0,0,0.25,59.8,0.11,6.01785444402444,0,0,0
"588","Peros_Banhos_Yeye","Sterna_dougallii",0,0,0,58.5,59.8,0.11,6.01785444402444,0,0,0
"589","Peros_Banhos_Petite_Coquillage","Sterna_dougallii",0,0,0,17,59.8,0.11,6.01785444402444,0,0,0
"590","Peros_Banhos_Grand_Coquillage","Sterna_dougallii",0,0,0,21,59.8,0.11,6.01785444402444,0,0,0
"591","Peros_Banhos_Coin_de_Mire","Sterna_dougallii",4,4,4,0.5,59.8,0.11,6.01785444402444,0.521088423449854,0.521088423449854,0.521088423449854
"592","Peros_Banhos_Vache_Marine","Sterna_dougallii",0,0,0,8,59.8,0.11,6.01785444402444,0,0,0
"593","Peros_Banhos_Fouquet","Sterna_dougallii",0,0,0,2,59.8,0.11,6.01785444402444,0,0,0
"594","Peros_Banhos_Mapou_de_Coin","Sterna_dougallii",0,0,0,2,59.8,0.11,6.01785444402444,0,0,0
"595","Salomon_Islands_Boddam","Sterna_dougallii",0,0,0,108.5,59.8,0.11,6.01785444402444,0,0,0
"596","Salomon_Islands_Diable","Sterna_dougallii",0,0,0,0.5,59.8,0.11,6.01785444402444,0,0,0
"597","Salomon_Islands_Anglaise","Sterna_dougallii",0,0,0,75.5,59.8,0.11,6.01785444402444,0,0,0
"598","Salomon_Islands_Passe","Sterna_dougallii",0,0,0,26,59.8,0.11,6.01785444402444,0,0,0
"599","Salomon_Islands_Mapou","Sterna_dougallii",0,0,0,4,59.8,0.11,6.01785444402444,0,0,0
"600","Salomon_Islands_Takamaka","Sterna_dougallii",0,0,0,44,59.8,0.11,6.01785444402444,0,0,0
"601","Salomon_Islands_Fouquet","Sterna_dougallii",3,3,3,39.5,59.8,0.11,6.01785444402444,0.0049470419947771,0.0049470419947771,0.0049470419947771
"602","Salomon_Islands_Sepulture","Sterna_dougallii",0,0,0,0.5,59.8,0.11,6.01785444402444,0,0,0
"603","Salomon_Islands_Jacobin","Sterna_dougallii",0,0,0,1.5,59.8,0.11,6.01785444402444,0,0,0
"604","Salomon_Islands_Sel","Sterna_dougallii",0,0,0,2,59.8,0.11,6.01785444402444,0,0,0
"605","Salomon_Islands_Poule","Sterna_dougallii",0,0,0,0.5,59.8,0.11,6.01785444402444,0,0,0
"606","Diego_Garcia_Diego_Garcia","Sterna_sumatrana",5,5,5,2719.5,46,0.104,5.80891860570945,0.0000889226995976041,0.0000889226995976041,0.0000889226995976041
"607","Diego_Garcia_West_Island","Sterna_sumatrana",0,0,0,2,46,0.104,5.80891860570945,0,0,0
"608","Diego_Garcia_Middle_Island","Sterna_sumatrana",1,1,1,5,46,0.104,5.80891860570945,0.00967301126222737,0.00967301126222737,0.00967301126222737
"609","Diego_Garcia_East_Island","Sterna_sumatrana",0,0,0,7.5,46,0.104,5.80891860570945,0,0,0
"610","Egmont_Islands_Sudest_complex","Sterna_sumatrana",40,40,40,NA,46,0.104,5.80891860570945,NA,NA,NA
"611","Egmont_Islands_Lubine_complex","Sterna_sumatrana",30,30,30,NA,46,0.104,5.80891860570945,NA,NA,NA
"612","Great_Chagos_Bank_Danger","Sterna_sumatrana",0,0,0,66,46,0.104,5.80891860570945,0,0,0
"613","Great_Chagos_Bank_Sea_Cow","Sterna_sumatrana",14,14,14,18,46,0.104,5.80891860570945,0.0376172660197731,0.0376172660197731,0.0376172660197731
"614","Great_Chagos_Bank_Eagle_Island","Sterna_sumatrana",0,0,0,243.5,46,0.104,5.80891860570945,0,0,0
"615","Great_Chagos_Bank_North_Brother","Sterna_sumatrana",0,0,0,6,46,0.104,5.80891860570945,0,0,0
"616","Great_Chagos_Bank_Middle_Brother","Sterna_sumatrana",8,8,8,8,46,0.104,5.80891860570945,0.0483650563111369,0.0483650563111369,0.0483650563111369
"617","Great_Chagos_Bank_Resurgent","Sterna_sumatrana",0,0,0,0.5,46,0.104,5.80891860570945,0,0,0
"618","Great_Chagos_Bank_South_Brother","Sterna_sumatrana",0,0,0,23,46,0.104,5.80891860570945,0,0,0
"619","Great_Chagos_Bank_Nelson's_Island","Sterna_sumatrana",0,0,0,81,46,0.104,5.80891860570945,0,0,0
"620","Peros_Banhos_Coin","Sterna_sumatrana",0,0,0,127.5,46,0.104,5.80891860570945,0,0,0
"621","Peros_Banhos_Anglaise","Sterna_sumatrana",0,0,0,NA,46,0.104,5.80891860570945,NA,NA,NA
"622","Peros_Banhos_Monpatre_complex","Sterna_sumatrana",1,1,1,4.5,46,0.104,5.80891860570945,0.0107477902913637,0.0107477902913637,0.0107477902913637
"623","Peros_Banhos_Poule","Sterna_sumatrana",2,2,2,108,46,0.104,5.80891860570945,0.000895649190946979,0.000895649190946979,0.000895649190946979
"624","Peros_Banhos_Petit_Souer","Sterna_sumatrana",0,0,0,41.5,46,0.104,5.80891860570945,0,0,0
"625","Peros_Banhos_Grand_Souer","Sterna_sumatrana",0,0,0,64,46,0.104,5.80891860570945,0,0,0
"626","Peros_Banhos_Finon","Sterna_sumatrana",0,0,0,1,46,0.104,5.80891860570945,0,0,0
"627","Peros_Banhos_Verte","Sterna_sumatrana",0,0,0,3,46,0.104,5.80891860570945,0,0,0
"628","Peros_Banhos_Unnamed_Burtle","Sterna_sumatrana",0,0,0,2,46,0.104,5.80891860570945,0,0,0
"629","Peros_Banhos_Manon","Sterna_sumatrana",0,0,0,2,46,0.104,5.80891860570945,0,0,0
"630","Peros_Banhos_Pierre","Sterna_sumatrana",0,0,0,150,46,0.104,5.80891860570945,0,0,0
"631","Peros_Banhos_Petite_Mapou","Sterna_sumatrana",0,0,0,10,46,0.104,5.80891860570945,0,0,0
"632","Peros_Banhos_Grande_Mapou","Sterna_sumatrana",0,0,0,19.5,46,0.104,5.80891860570945,0,0,0
"633","Peros_Banhos_Diamant","Sterna_sumatrana",0,0,0,88.5,46,0.104,5.80891860570945,0,0,0
"634","Peros_Banhos_Passe","Sterna_sumatrana",0,0,0,22.5,46,0.104,5.80891860570945,0,0,0
"635","Peros_Banhos_Moresby","Sterna_sumatrana",0,0,0,43.5,46,0.104,5.80891860570945,0,0,0
"636","Peros_Banhos_Saint_Brandon","Sterna_sumatrana",1,1,1,0.5,46,0.104,5.80891860570945,0.0967301126222737,0.0967301126222737,0.0967301126222737
"637","Peros_Banhos_Parasol","Sterna_sumatrana",0,0,0,7.5,46,0.104,5.80891860570945,0,0,0
"638","Peros_Banhos_Longue","Sterna_sumatrana",0,0,0,25.5,46,0.104,5.80891860570945,0,0,0
"639","Peros_Banhos_Grand_Bois_Mangue","Sterna_sumatrana",0,0,0,14.5,46,0.104,5.80891860570945,0,0,0
"640","Peros_Banhos_Petite_Bois_Mangue","Sterna_sumatrana",0,0,0,8.5,46,0.104,5.80891860570945,0,0,0
"641","Peros_Banhos_Manoel","Sterna_sumatrana",0,0,0,50,46,0.104,5.80891860570945,0,0,0
"642","Peros_Banhos_Unnamed_Marlin","Sterna_sumatrana",3,3,3,0.25,46,0.104,5.80891860570945,0.580380675733642,0.580380675733642,0.580380675733642
"643","Peros_Banhos_Yeye","Sterna_sumatrana",15,15,15,58.5,46,0.104,5.80891860570945,0.0124012964900351,0.0124012964900351,0.0124012964900351
"644","Peros_Banhos_Petite_Coquillage","Sterna_sumatrana",0,0,0,17,46,0.104,5.80891860570945,0,0,0
"645","Peros_Banhos_Grand_Coquillage","Sterna_sumatrana",0,0,0,21,46,0.104,5.80891860570945,0,0,0
"646","Peros_Banhos_Coin_de_Mire","Sterna_sumatrana",1,1,1,0.5,46,0.104,5.80891860570945,0.0967301126222737,0.0967301126222737,0.0967301126222737
"647","Peros_Banhos_Vache_Marine","Sterna_sumatrana",0,0,0,8,46,0.104,5.80891860570945,0,0,0
"648","Peros_Banhos_Fouquet","Sterna_sumatrana",0,0,0,2,46,0.104,5.80891860570945,0,0,0
"649","Peros_Banhos_Mapou_de_Coin","Sterna_sumatrana",0,0,0,2,46,0.104,5.80891860570945,0,0,0
"650","Salomon_Islands_Boddam","Sterna_sumatrana",0,0,0,108.5,46,0.104,5.80891860570945,0,0,0
"651","Salomon_Islands_Diable","Sterna_sumatrana",0,0,0,0.5,46,0.104,5.80891860570945,0,0,0
"652","Salomon_Islands_Anglaise","Sterna_sumatrana",1,1,1,75.5,46,0.104,5.80891860570945,0.000640596772332939,0.000640596772332939,0.000640596772332939
"653","Salomon_Islands_Passe","Sterna_sumatrana",0,0,0,26,46,0.104,5.80891860570945,0,0,0
"654","Salomon_Islands_Mapou","Sterna_sumatrana",0,0,0,4,46,0.104,5.80891860570945,0,0,0
"655","Salomon_Islands_Takamaka","Sterna_sumatrana",25,25,25,44,46,0.104,5.80891860570945,0.0274801456313278,0.0274801456313278,0.0274801456313278
"656","Salomon_Islands_Fouquet","Sterna_sumatrana",53,53,53,39.5,46,0.104,5.80891860570945,0.0648948856832976,0.0648948856832976,0.0648948856832976
"657","Salomon_Islands_Sepulture","Sterna_sumatrana",0,0,0,0.5,46,0.104,5.80891860570945,0,0,0
"658","Salomon_Islands_Jacobin","Sterna_sumatrana",0,0,0,1.5,46,0.104,5.80891860570945,0,0,0
